Job,Routing_ID,Operation,Machine,Processing Time
J25-6208,5,2,M05,52
J25-6208,5,3,M03,95
J25-6208,5,4,M08,48
J25-6208,5,5,M09,72
J25-6208,5,6,M00,47
J25-6208,5,7,M06,65
J25-6208,5,8,M04,6
J25-6208,5,9,M07,25
J25-6209,9,0,M01,85
J25-6209,9,1,M00,13
J25-6209,9,2,M02,61
J25-6209,9,3,M06,7
J25-6209,9,4,M08,64
J25-6209,9,5,M09,76
J25-6209,9,6,M05,47
J25-6209,9,7,M03,52
J25-6209,9,8,M04,90
J25-6209,9,9,M07,45
J25-6210,4,0,M02,14
J25-6210,4,1,M00,6
J25-6210,4,2,M01,22
J25-6210,4,3,M05,61
J25-6210,4,4,M03,26
J25-6210,4,5,M04,69
J25-6210,4,6,M08,21
J25-6210,4,7,M07,49
J25-6210,4,8,M09,72
J25-6210,4,9,M06,53
J25-6211,1,0,M00,43
J25-6211,1,1,M02,90
J25-6211,1,2,M04,75
J25-6211,1,3,M09,11
J25-6211,1,4,M03,69
J25-6211,1,5,M01,28
J25-6211,1,6,M06,46
J25-6211,1,7,M05,46
J25-6211,1,8,M07,72
J25-6211,1,9,M08,30
J25-6212,0,0,M00,29
J25-6212,0,1,M01,78
J25-6212,0,2,M02,9
J25-6212,0,3,M03,36
J25-6212,0,4,M04,49
J25-6212,0,5,M05,11
J25-6212,0,6,M06,62
J25-6212,0,7,M07,56
J25-6212,0,8,M08,44
J25-6212,0,9,M09,21
J25-6213,8,0,M00,76
J25-6213,8,1,M01,69
J25-6213,8,2,M03,76
J25-6213,8,3,M05,51
J25-6213,8,4,M02,85
J25-6213,8,5,M09,11
J25-6213,8,6,M06,40
J25-6213,8,7,M07,89
J25-6213,8,8,M04,26
J25-6213,8,9,M08,74
J25-6214,7,0,M02,31
J25-6214,7,1,M00,86
J25-6214,7,2,M01,46
J25-6214,7,3,M05,74
J25-6214,7,4,M04,32
J25-6214,7,5,M06,88
J25-6214,7,6,M08,19
J25-6214,7,7,M09,48
J25-6214,7,8,M07,36
J25-6214,7,9,M03,79
J25-6215,3,0,M01,81
J25-6215,3,1,M02,95
J25-6215,3,2,M00,71
J25-6215,3,3,M04,99
J25-6215,3,4,M06,9
J25-6215,3,5,M08,52
J25-6215,3,6,M07,85
J25-6215,3,7,M03,98
J25-6215,3,8,M09,22
J25-6215,3,9,M05,43
J25-6216,5,0,M02,84
J25-6216,5,1,M01,2
J25-6216,5,2,M05,52
J25-6216,5,3,M03,95
J25-6216,5,4,M08,48
J25-6216,5,5,M09,72
J25-6216,5,6,M00,47
J25-6216,5,7,M06,65
J25-6216,5,8,M04,6
J25-6216,5,9,M07,25
J25-6217,6,0,M01,46
J25-6217,6,1,M00,37
J25-6217,6,2,M03,61
J25-6217,6,3,M02,13
J25-6217,6,4,M06,32
J25-6217,6,5,M05,21
J25-6217,6,6,M09,32
J25-6217,6,7,M08,89
J25-6217,6,8,M07,30
J25-6217,6,9,M04,55
J25-6218,2,0,M01,91
J25-6218,2,1,M00,85
J25-6218,2,2,M03,39
J25-6218,2,3,M02,74
J25-6218,2,4,M08,90
J25-6218,2,5,M05,10
J25-6218,2,6,M07,12
J25-6218,2,7,M06,89
J25-6218,2,8,M09,45
J25-6218,2,9,M04,33
J25-6219,9,0,M01,85
J25-6219,9,1,M00,13
J25-6219,9,2,M02,61
J25-6219,9,3,M06,7
J25-6219,9,4,M08,64
J25-6219,9,5,M09,76
J25-6219,9,6,M05,47
J25-6219,9,7,M03,52
J25-6219,9,8,M04,90
J25-6219,9,9,M07,45
J25-6220,6,0,M01,46
J25-6220,6,1,M00,37
J25-6220,6,2,M03,61
J25-6220,6,3,M02,13
J25-6220,6,4,M06,32
J25-6220,6,5,M05,21
J25-6220,6,6,M09,32
J25-6220,6,7,M08,89
J25-6220,6,8,M07,30
J25-6220,6,9,M04,55
J25-6221,7,0,M02,31
J25-6221,7,1,M00,86
J25-6221,7,2,M01,46
J25-6221,7,3,M05,74
J25-6221,7,4,M04,32
J25-6221,7,5,M06,88
J25-6221,7,6,M08,19
J25-6221,7,7,M09,48
J25-6221,7,8,M07,36
J25-6221,7,9,M03,79
J25-6222,9,0,M01,85
J25-6222,9,1,M00,13
J25-6222,9,2,M02,61
J25-6222,9,3,M06,7
J25-6222,9,4,M08,64
J25-6222,9,5,M09,76
J25-6222,9,6,M05,47
J25-6222,9,7,M03,52
J25-6222,9,8,M04,90
J25-6222,9,9,M07,45
J25-6223,2,0,M01,91
J25-6223,2,1,M00,85
J25-6223,2,2,M03,39
J25-6223,2,3,M02,74
J25-6223,2,4,M08,90
J25-6223,2,5,M05,10
J25-6223,2,6,M07,12
J25-6223,2,7,M06,89
J25-6223,2,8,M09,45
J25-6223,2,9,M04,33
J25-6224,4,0,M02,14
J25-6224,4,1,M00,6
J25-6224,4,2,M01,22
J25-6224,4,3,M05,61
J25-6224,4,4,M03,26
J25-6224,4,5,M04,69
J25-6224,4,6,M08,21
J25-6224,4,7,M07,49
J25-6224,4,8,M09,72
J25-6224,4,9,M06,53
J25-6225,8,0,M00,76
J25-6225,8,1,M01,69
J25-6225,8,2,M03,76
J25-6225,8,3,M05,51
J25-6225,8,4,M02,85
J25-6225,8,5,M09,11
J25-6225,8,6,M06,40
J25-6225,8,7,M07,89
J25-6225,8,8,M04,26
J25-6225,8,9,M08,74
J25-6226,5,0,M02,84
J25-6226,5,1,M01,2
J25-6226,5,2,M05,52
J25-6226,5,3,M03,95
J25-6226,5,4,M08,48
J25-6226,5,5,M09,72
J25-6226,5,6,M00,47
J25-6226,5,7,M06,65
J25-6226,5,8,M04,6
J25-6226,5,9,M07,25
J25-6227,3,0,M01,81
J25-6227,3,1,M02,95
J25-6227,3,2,M00,71
J25-6227,3,3,M04,99
J25-6227,3,4,M06,9
J25-6227,3,5,M08,52
J25-6227,3,6,M07,85
J25-6227,3,7,M03,98
J25-6227,3,8,M09,22
J25-6227,3,9,M05,43
J25-6228,1,0,M00,43
J25-6228,1,1,M02,90
J25-6228,1,2,M04,75
J25-6228,1,3,M09,11
J25-6228,1,4,M03,69
J25-6228,1,5,M01,28
J25-6228,1,6,M06,46
J25-6228,1,7,M05,46
J25-6228,1,8,M07,72
J25-6228,1,9,M08,30
J25-6229,0,0,M00,29
J25-6229,0,1,M01,78
J25-6229,0,2,M02,9
J25-6229,0,3,M03,36
J25-6229,0,4,M04,49
J25-6229,0,5,M05,11
J25-6229,0,6,M06,62
J25-6229,0,7,M07,56
J25-6229,0,8,M08,44
J25-6229,0,9,M09,21
J25-6230,4,0,M02,14
J25-6230,4,1,M00,6
J25-6230,4,2,M01,22
J25-6230,4,3,M05,61
J25-6230,4,4,M03,26
J25-6230,4,5,M04,69
J25-6230,4,6,M08,21
J25-6230,4,7,M07,49
J25-6230,4,8,M09,72
J25-6230,4,9,M06,53
J25-6231,6,0,M01,46
J25-6231,6,1,M00,37
J25-6231,6,2,M03,61
J25-6231,6,3,M02,13
J25-6231,6,4,M06,32
J25-6231,6,5,M05,21
J25-6231,6,6,M09,32
J25-6231,6,7,M08,89
J25-6231,6,8,M07,30
J25-6231,6,9,M04,55
J25-6232,9,0,M01,85
J25-6232,9,1,M00,13
J25-6232,9,2,M02,61
J25-6232,9,3,M06,7
J25-6232,9,4,M08,64
J25-6232,9,5,M09,76
J25-6232,9,6,M05,47
J25-6232,9,7,M03,52
J25-6232,9,8,M04,90
J25-6232,9,9,M07,45
J25-6233,2,0,M01,91
J25-6233,2,1,M00,85
J25-6233,2,2,M03,39
J25-6233,2,3,M02,74
J25-6233,2,4,M08,90
J25-6233,2,5,M05,10
J25-6233,2,6,M07,12
J25-6233,2,7,M06,89
J25-6233,2,8,M09,45
J25-6233,2,9,M04,33
J25-6234,0,0,M00,29
J25-6234,0,1,M01,78
J25-6234,0,2,M02,9
J25-6234,0,3,M03,36
J25-6234,0,4,M04,49
J25-6234,0,5,M05,11
J25-6234,0,6,M06,62
J25-6234,0,7,M07,56
J25-6234,0,8,M08,44
J25-6234,0,9,M09,21
J25-6235,1,0,M00,43
J25-6235,1,1,M02,90
J25-6235,1,2,M04,75
J25-6235,1,3,M09,11
J25-6235,1,4,M03,69
J25-6235,1,5,M01,28
J25-6235,1,6,M06,46
J25-6235,1,7,M05,46
J25-6235,1,8,M07,72
J25-6235,1,9,M08,30
J25-6236,3,0,M01,81
J25-6236,3,1,M02,95
J25-6236,3,2,M00,71
J25-6236,3,3,M04,99
J25-6236,3,4,M06,9
J25-6236,3,5,M08,52
J25-6236,3,6,M07,85
J25-6236,3,7,M03,98
J25-6236,3,8,M09,22
J25-6236,3,9,M05,43
J25-6237,7,0,M02,31
J25-6237,7,1,M00,86
J25-6237,7,2,M01,46
J25-6237,7,3,M05,74
J25-6237,7,4,M04,32
J25-6237,7,5,M06,88
J25-6237,7,6,M08,19
J25-6237,7,7,M09,48
J25-6237,7,8,M07,36
J25-6237,7,9,M03,79
J25-6238,5,0,M02,84
J25-6238,5,1,M01,2
J25-6238,5,2,M05,52
J25-6238,5,3,M03,95
J25-6238,5,4,M08,48
J25-6238,5,5,M09,72
J25-6238,5,6,M00,47
J25-6238,5,7,M06,65
J25-6238,5,8,M04,6
J25-6238,5,9,M07,25
J25-6239,8,0,M00,76
J25-6239,8,1,M01,69
J25-6239,8,2,M03,76
J25-6239,8,3,M05,51
J25-6239,8,4,M02,85
J25-6239,8,5,M09,11
J25-6239,8,6,M06,40
J25-6239,8,7,M07,89
J25-6239,8,8,M04,26
J25-6239,8,9,M08,74
J25-6240,3,0,M01,81
J25-6240,3,1,M02,95
J25-6240,3,2,M00,71
J25-6240,3,3,M04,99
J25-6240,3,4,M06,9
J25-6240,3,5,M08,52
J25-6240,3,6,M07,85
J25-6240,3,7,M03,98
J25-6240,3,8,M09,22
J25-6240,3,9,M05,43
J25-6241,0,0,M00,29
J25-6241,0,1,M01,78
J25-6241,0,2,M02,9
J25-6241,0,3,M03,36
J25-6241,0,4,M04,49
J25-6241,0,5,M05,11
J25-6241,0,6,M06,62
J25-6241,0,7,M07,56
J25-6241,0,8,M08,44
J25-6241,0,9,M09,21
J25-6242,4,0,M02,14
J25-6242,4,1,M00,6
J25-6242,4,2,M01,22
J25-6242,4,3,M05,61
J25-6242,4,4,M03,26
J25-6242,4,5,M04,69
J25-6242,4,6,M08,21
J25-6242,4,7,M07,49
J25-6242,4,8,M09,72
J25-6242,4,9,M06,53
J25-6243,2,0,M01,91
J25-6243,2,1,M00,85
J25-6243,2,2,M03,39
J25-6243,2,3,M02,74
J25-6243,2,4,M08,90
J25-6243,2,5,M05,10
J25-6243,2,6,M07,12
J25-6243,2,7,M06,89
J25-6243,2,8,M09,45
J25-6243,2,9,M04,33
J25-6244,9,0,M01,85
J25-6244,9,1,M00,13
J25-6244,9,2,M02,61
J25-6244,9,3,M06,7
J25-6244,9,4,M08,64
J25-6244,9,5,M09,76
J25-6244,9,6,M05,47
J25-6244,9,7,M03,52
J25-6244,9,8,M04,90
J25-6244,9,9,M07,45
J25-6245,5,0,M02,84
J25-6245,5,1,M01,2
J25-6245,5,2,M05,52
J25-6245,5,3,M03,95
J25-6245,5,4,M08,48
J25-6245,5,5,M09,72
J25-6245,5,6,M00,47
J25-6245,5,7,M06,65
J25-6245,5,8,M04,6
J25-6245,5,9,M07,25
J25-6246,7,0,M02,31
J25-6246,7,1,M00,86
J25-6246,7,2,M01,46
J25-6246,7,3,M05,74
J25-6246,7,4,M04,32
J25-6246,7,5,M06,88
J25-6246,7,6,M08,19
J25-6246,7,7,M09,48
J25-6246,7,8,M07,36
J25-6246,7,9,M03,79
J25-6247,8,0,M00,76
J25-6247,8,1,M01,69
J25-6247,8,2,M03,76
J25-6247,8,3,M05,51
J25-6247,8,4,M02,85
J25-6247,8,5,M09,11
J25-6247,8,6,M06,40
J25-6247,8,7,M07,89
J25-6247,8,8,M04,26
J25-6247,8,9,M08,74
J25-6248,1,0,M00,43
J25-6248,1,1,M02,90
J25-6248,1,2,M04,75
J25-6248,1,3,M09,11
J25-6248,1,4,M03,69
J25-6248,1,5,M01,28
J25-6248,1,6,M06,46
J25-6248,1,7,M05,46
J25-6248,1,8,M07,72
J25-6248,1,9,M08,30
J25-6249,6,0,M01,46
J25-6249,6,1,M00,37
J25-6249,6,2,M03,61
J25-6249,6,3,M02,13
J25-6249,6,4,M06,32
J25-6249,6,5,M05,21
J25-6249,6,6,M09,32
J25-6249,6,7,M08,89
J25-6249,6,8,M07,30
J25-6249,6,9,M04,55
J25-6250,0,0,M00,29
J25-6250,0,1,M01,78
J25-6250,0,2,M02,9
J25-6250,0,3,M03,36
J25-6250,0,4,M04,49
J25-6250,0,5,M05,11
J25-6250,0,6,M06,62
J25-6250,0,7,M07,56
J25-6250,0,8,M08,44
J25-6250,0,9,M09,21
J25-6251,4,0,M02,14
J25-6251,4,1,M00,6
J25-6251,4,2,M01,22
J25-6251,4,3,M05,61
J25-6251,4,4,M03,26
J25-6251,4,5,M04,69
J25-6251,4,6,M08,21
J25-6251,4,7,M07,49
J25-6251,4,8,M09,72
J25-6251,4,9,M06,53
J25-6252,1,0,M00,43
J25-6252,1,1,M02,90
J25-6252,1,2,M04,75
J25-6252,1,3,M09,11
J25-6252,1,4,M03,69
J25-6252,1,5,M01,28
J25-6252,1,6,M06,46
J25-6252,1,7,M05,46
J25-6252,1,8,M07,72
J25-6252,1,9,M08,30
J25-6253,8,0,M00,76
J25-6253,8,1,M01,69
J25-6253,8,2,M03,76
J25-6253,8,3,M05,51
J25-6253,8,4,M02,85
J25-6253,8,5,M09,11
J25-6253,8,6,M06,40
J25-6253,8,7,M07,89
J25-6253,8,8,M04,26
J25-6253,8,9,M08,74
J25-6254,9,0,M01,85
J25-6254,9,1,M00,13
J25-6254,9,2,M02,61
J25-6254,9,3,M06,7
J25-6254,9,4,M08,64
J25-6254,9,5,M09,76
J25-6254,9,6,M05,47
J25-6254,9,7,M03,52
J25-6254,9,8,M04,90
J25-6254,9,9,M07,45
J25-6255,2,0,M01,91
J25-6255,2,1,M00,85
J25-6255,2,2,M03,39
J25-6255,2,3,M02,74
J25-6255,2,4,M08,90
J25-6255,2,5,M05,10
J25-6255,2,6,M07,12
J25-6255,2,7,M06,89
J25-6255,2,8,M09,45
J25-6255,2,9,M04,33
J25-6256,7,0,M02,31
J25-6256,7,1,M00,86
J25-6256,7,2,M01,46
J25-6256,7,3,M05,74
J25-6256,7,4,M04,32
J25-6256,7,5,M06,88
J25-6256,7,6,M08,19
J25-6256,7,7,M09,48
J25-6256,7,8,M07,36
J25-6256,7,9,M03,79
J25-6257,6,0,M01,46
J25-6257,6,1,M00,37
J25-6257,6,2,M03,61
J25-6257,6,3,M02,13
J25-6257,6,4,M06,32
J25-6257,6,5,M05,21
J25-6257,6,6,M09,32
J25-6257,6,7,M08,89
J25-6257,6,8,M07,30
J25-6257,6,9,M04,55
J25-6258,5,0,M02,84
J25-6258,5,1,M01,2
J25-6258,5,2,M05,52
J25-6258,5,3,M03,95
J25-6258,5,4,M08,48
J25-6258,5,5,M09,72
J25-6258,5,6,M00,47
J25-6258,5,7,M06,65
J25-6258,5,8,M04,6
J25-6258,5,9,M07,25
J25-6259,3,0,M01,81
J25-6259,3,1,M02,95
J25-6259,3,2,M00,71
J25-6259,3,3,M04,99
J25-6259,3,4,M06,9
J25-6259,3,5,M08,52
J25-6259,3,6,M07,85
J25-6259,3,7,M03,98
J25-6259,3,8,M09,22
J25-6259,3,9,M05,43
J25-6260,9,0,M01,85
J25-6260,9,1,M00,13
J25-6260,9,2,M02,61
J25-6260,9,3,M06,7
J25-6260,9,4,M08,64
J25-6260,9,5,M09,76
J25-6260,9,6,M05,47
J25-6260,9,7,M03,52
J25-6260,9,8,M04,90
J25-6260,9,9,M07,45
J25-6261,4,0,M02,14
J25-6261,4,1,M00,6
J25-6261,4,2,M01,22
J25-6261,4,3,M05,61
J25-6261,4,4,M03,26
J25-6261,4,5,M04,69
J25-6261,4,6,M08,21
J25-6261,4,7,M07,49
J25-6261,4,8,M09,72
J25-6261,4,9,M06,53
J25-6262,1,0,M00,43
J25-6262,1,1,M02,90
J25-6262,1,2,M04,75
J25-6262,1,3,M09,11
J25-6262,1,4,M03,69
J25-6262,1,5,M01,28
J25-6262,1,6,M06,46
J25-6262,1,7,M05,46
J25-6262,1,8,M07,72
J25-6262,1,9,M08,30
J25-6263,8,0,M00,76
J25-6263,8,1,M01,69
J25-6263,8,2,M03,76
J25-6263,8,3,M05,51
J25-6263,8,4,M02,85
J25-6263,8,5,M09,11
J25-6263,8,6,M06,40
J25-6263,8,7,M07,89
J25-6263,8,8,M04,26
J25-6263,8,9,M08,74
J25-6264,3,0,M01,81
J25-6264,3,1,M02,95
J25-6264,3,2,M00,71
J25-6264,3,3,M04,99
J25-6264,3,4,M06,9
J25-6264,3,5,M08,52
J25-6264,3,6,M07,85
J25-6264,3,7,M03,98
J25-6264,3,8,M09,22
J25-6264,3,9,M05,43
J25-6265,2,0,M01,91
J25-6265,2,1,M00,85
J25-6265,2,2,M03,39
J25-6265,2,3,M02,74
J25-6265,2,4,M08,90
J25-6265,2,5,M05,10
J25-6265,2,6,M07,12
J25-6265,2,7,M06,89
J25-6265,2,8,M09,45
J25-6265,2,9,M04,33
J25-6266,5,0,M02,84
J25-6266,5,1,M01,2
J25-6266,5,2,M05,52
J25-6266,5,3,M03,95
J25-6266,5,4,M08,48
J25-6266,5,5,M09,72
J25-6266,5,6,M00,47
J25-6266,5,7,M06,65
J25-6266,5,8,M04,6
J25-6266,5,9,M07,25
J25-6267,6,0,M01,46
J25-6267,6,1,M00,37
J25-6267,6,2,M03,61
J25-6267,6,3,M02,13
J25-6267,6,4,M06,32
J25-6267,6,5,M05,21
J25-6267,6,6,M09,32
J25-6267,6,7,M08,89
J25-6267,6,8,M07,30
J25-6267,6,9,M04,55
J25-6268,7,0,M02,31
J25-6268,7,1,M00,86
J25-6268,7,2,M01,46
J25-6268,7,3,M05,74
J25-6268,7,4,M04,32
J25-6268,7,5,M06,88
J25-6268,7,6,M08,19
J25-6268,7,7,M09,48
J25-6268,7,8,M07,36
J25-6268,7,9,M03,79
J25-6269,0,0,M00,29
J25-6269,0,1,M01,78
J25-6269,0,2,M02,9
J25-6269,0,3,M03,36
J25-6269,0,4,M04,49
J25-6269,0,5,M05,11
J25-6269,0,6,M06,62
J25-6269,0,7,M07,56
J25-6269,0,8,M08,44
J25-6269,0,9,M09,21
J25-6270,7,0,M02,31
J25-6270,7,1,M00,86
J25-6270,7,2,M01,46
J25-6270,7,3,M05,74
J25-6270,7,4,M04,32
J25-6270,7,5,M06,88
J25-6270,7,6,M08,19
J25-6270,7,7,M09,48
J25-6270,7,8,M07,36
J25-6270,7,9,M03,79
J25-6271,5,0,M02,84
J25-6271,5,1,M01,2
J25-6271,5,2,M05,52
J25-6271,5,3,M03,95
J25-6271,5,4,M08,48
J25-6271,5,5,M09,72
J25-6271,5,6,M00,47
J25-6271,5,7,M06,65
J25-6271,5,8,M04,6
J25-6271,5,9,M07,25
J25-6272,8,0,M00,76
J25-6272,8,1,M01,69
J25-6272,8,2,M03,76
J25-6272,8,3,M05,51
J25-6272,8,4,M02,85
J25-6272,8,5,M09,11
J25-6272,8,6,M06,40
J25-6272,8,7,M07,89
J25-6272,8,8,M04,26
J25-6272,8,9,M08,74
J25-6273,0,0,M00,29
J25-6273,0,1,M01,78
J25-6273,0,2,M02,9
J25-6273,0,3,M03,36
J25-6273,0,4,M04,49
J25-6273,0,5,M05,11
J25-6273,0,6,M06,62
J25-6273,0,7,M07,56
J25-6273,0,8,M08,44
J25-6273,0,9,M09,21
J25-6274,6,0,M01,46
J25-6274,6,1,M00,37
J25-6274,6,2,M03,61
J25-6274,6,3,M02,13
J25-6274,6,4,M06,32
J25-6274,6,5,M05,21
J25-6274,6,6,M09,32
J25-6274,6,7,M08,89
J25-6274,6,8,M07,30
J25-6274,6,9,M04,55
J25-6275,4,0,M02,14
J25-6275,4,1,M00,6
J25-6275,4,2,M01,22
J25-6275,4,3,M05,61
J25-6275,4,4,M03,26
J25-6275,4,5,M04,69
J25-6275,4,6,M08,21
J25-6275,4,7,M07,49
J25-6275,4,8,M09,72
J25-6275,4,9,M06,53
J25-6276,3,0,M01,81
J25-6276,3,1,M02,95
J25-6276,3,2,M00,71
J25-6276,3,3,M04,99
J25-6276,3,4,M06,9
J25-6276,3,5,M08,52
J25-6276,3,6,M07,85
J25-6276,3,7,M03,98
J25-6276,3,8,M09,22
J25-6276,3,9,M05,43
J25-6277,2,0,M01,91
J25-6277,2,1,M00,85
J25-6277,2,2,M03,39
J25-6277,2,3,M02,74
J25-6277,2,4,M08,90
J25-6277,2,5,M05,10
J25-6277,2,6,M07,12
J25-6277,2,7,M06,89
J25-6277,2,8,M09,45
J25-6277,2,9,M04,33
J25-6278,9,0,M01,85
J25-6278,9,1,M00,13
J25-6278,9,2,M02,61
J25-6278,9,3,M06,7
J25-6278,9,4,M08,64
J25-6278,9,5,M09,76
J25-6278,9,6,M05,47
J25-6278,9,7,M03,52
J25-6278,9,8,M04,90
J25-6278,9,9,M07,45
J25-6279,1,0,M00,43
J25-6279,1,1,M02,90
J25-6279,1,2,M04,75
J25-6279,1,3,M09,11
J25-6279,1,4,M03,69
J25-6279,1,5,M01,28
J25-6279,1,6,M06,46
J25-6279,1,7,M05,46
J25-6279,1,8,M07,72
J25-6279,1,9,M08,30
J25-6280,4,0,M02,14
J25-6280,4,1,M00,6
J25-6280,4,2,M01,22
J25-6280,4,3,M05,61
J25-6280,4,4,M03,26
J25-6280,4,5,M04,69
J25-6280,4,6,M08,21
J25-6280,4,7,M07,49
J25-6280,4,8,M09,72
J25-6280,4,9,M06,53
J25-6281,8,0,M00,76
J25-6281,8,1,M01,69
J25-6281,8,2,M03,76
J25-6281,8,3,M05,51
J25-6281,8,4,M02,85
J25-6281,8,5,M09,11
J25-6281,8,6,M06,40
J25-6281,8,7,M07,89
J25-6281,8,8,M04,26
J25-6281,8,9,M08,74
J25-6282,6,0,M01,46
J25-6282,6,1,M00,37
J25-6282,6,2,M03,61
J25-6282,6,3,M02,13
J25-6282,6,4,M06,32
J25-6282,6,5,M05,21
J25-6282,6,6,M09,32
J25-6282,6,7,M08,89
J25-6282,6,8,M07,30
J25-6282,6,9,M04,55
J25-6283,3,0,M01,81
J25-6283,3,1,M02,95
J25-6283,3,2,M00,71
J25-6283,3,3,M04,99
J25-6283,3,4,M06,9
J25-6283,3,5,M08,52
J25-6283,3,6,M07,85
J25-6283,3,7,M03,98
J25-6283,3,8,M09,22
J25-6283,3,9,M05,43
J25-6284,9,0,M01,85
J25-6284,9,1,M00,13
J25-6284,9,2,M02,61
J25-6284,9,3,M06,7
J25-6284,9,4,M08,64
J25-6284,9,5,M09,76
J25-6284,9,6,M05,47
J25-6284,9,7,M03,52
J25-6284,9,8,M04,90
J25-6284,9,9,M07,45
J25-6285,7,0,M02,31
J25-6285,7,1,M00,86
J25-6285,7,2,M01,46
J25-6285,7,3,M05,74
J25-6285,7,4,M04,32
J25-6285,7,5,M06,88
J25-6285,7,6,M08,19
J25-6285,7,7,M09,48
J25-6285,7,8,M07,36
J25-6285,7,9,M03,79
J25-6286,2,0,M01,91
J25-6286,2,1,M00,85
J25-6286,2,2,M03,39
J25-6286,2,3,M02,74
J25-6286,2,4,M08,90
J25-6286,2,5,M05,10
J25-6286,2,6,M07,12
J25-6286,2,7,M06,89
J25-6286,2,8,M09,45
J25-6286,2,9,M04,33
J25-6287,0,0,M00,29
J25-6287,0,1,M01,78
J25-6287,0,2,M02,9
J25-6287,0,3,M03,36
J25-6287,0,4,M04,49
J25-6287,0,5,M05,11
J25-6287,0,6,M06,62
J25-6287,0,7,M07,56
J25-6287,0,8,M08,44
J25-6287,0,9,M09,21
J25-6288,5,0,M02,84
J25-6288,5,1,M01,2
J25-6288,5,2,M05,52
J25-6288,5,3,M03,95
J25-6288,5,4,M08,48
J25-6288,5,5,M09,72
J25-6288,5,6,M00,47
J25-6288,5,7,M06,65
J25-6288,5,8,M04,6
J25-6288,5,9,M07,25
J25-6289,1,0,M00,43
J25-6289,1,1,M02,90
J25-6289,1,2,M04,75
J25-6289,1,3,M09,11
J25-6289,1,4,M03,69
J25-6289,1,5,M01,28
J25-6289,1,6,M06,46
J25-6289,1,7,M05,46
J25-6289,1,8,M07,72
J25-6289,1,9,M08,30
J25-6290,3,0,M01,81
J25-6290,3,1,M02,95
J25-6290,3,2,M00,71
J25-6290,3,3,M04,99
J25-6290,3,4,M06,9
J25-6290,3,5,M08,52
J25-6290,3,6,M07,85
J25-6290,3,7,M03,98
J25-6290,3,8,M09,22
J25-6290,3,9,M05,43
J25-6291,1,0,M00,43
J25-6291,1,1,M02,90
J25-6291,1,2,M04,75
J25-6291,1,3,M09,11
J25-6291,1,4,M03,69
J25-6291,1,5,M01,28
J25-6291,1,6,M06,46
J25-6291,1,7,M05,46
J25-6291,1,8,M07,72
J25-6291,1,9,M08,30
J25-6292,5,0,M02,84
J25-6292,5,1,M01,2
J25-6292,5,2,M05,52
J25-6292,5,3,M03,95
J25-6292,5,4,M08,48
J25-6292,5,5,M09,72
J25-6292,5,6,M00,47
J25-6292,5,7,M06,65
J25-6292,5,8,M04,6
J25-6292,5,9,M07,25
J25-6293,4,0,M02,14
J25-6293,4,1,M00,6
J25-6293,4,2,M01,22
J25-6293,4,3,M05,61
J25-6293,4,4,M03,26
J25-6293,4,5,M04,69
J25-6293,4,6,M08,21
J25-6293,4,7,M07,49
J25-6293,4,8,M09,72
J25-6293,4,9,M06,53
J25-6294,0,0,M00,29
J25-6294,0,1,M01,78
J25-6294,0,2,M02,9
J25-6294,0,3,M03,36
J25-6294,0,4,M04,49
J25-6294,0,5,M05,11
J25-6294,0,6,M06,62
J25-6294,0,7,M07,56
J25-6294,0,8,M08,44
J25-6294,0,9,M09,21
J25-6295,2,0,M01,91
J25-6295,2,1,M00,85
J25-6295,2,2,M03,39
J25-6295,2,3,M02,74
J25-6295,2,4,M08,90
J25-6295,2,5,M05,10
J25-6295,2,6,M07,12
J25-6295,2,7,M06,89
J25-6295,2,8,M09,45
J25-6295,2,9,M04,33
J25-6296,7,0,M02,31
J25-6296,7,1,M00,86
J25-6296,7,2,M01,46
J25-6296,7,3,M05,74
J25-6296,7,4,M04,32
J25-6296,7,5,M06,88
J25-6296,7,6,M08,19
J25-6296,7,7,M09,48
J25-6296,7,8,M07,36
J25-6296,7,9,M03,79
J25-6297,6,0,M01,46
J25-6297,6,1,M00,37
J25-6297,6,2,M03,61
J25-6297,6,3,M02,13
J25-6297,6,4,M06,32
J25-6297,6,5,M05,21
J25-6297,6,6,M09,32
J25-6297,6,7,M08,89
J25-6297,6,8,M07,30
J25-6297,6,9,M04,55
J25-6298,8,0,M00,76
J25-6298,8,1,M01,69
J25-6298,8,2,M03,76
J25-6298,8,3,M05,51
J25-6298,8,4,M02,85
J25-6298,8,5,M09,11
J25-6298,8,6,M06,40
J25-6298,8,7,M07,89
J25-6298,8,8,M04,26
J25-6298,8,9,M08,74
J25-6299,9,0,M01,85
J25-6299,9,1,M00,13
J25-6299,9,2,M02,61
J25-6299,9,3,M06,7
J25-6299,9,4,M08,64
J25-6299,9,5,M09,76
J25-6299,9,6,M05,47
J25-6299,9,7,M03,52
J25-6299,9,8,M04,90
J25-6299,9,9,M07,45
J25-6300,0,0,M00,29
J25-6300,0,1,M01,78
J25-6300,0,2,M02,9
J25-6300,0,3,M03,36
J25-6300,0,4,M04,49
J25-6300,0,5,M05,11
J25-6300,0,6,M06,62
J25-6300,0,7,M07,56
J25-6300,0,8,M08,44
J25-6300,0,9,M09,21
J25-6301,3,0,M01,81
J25-6301,3,1,M02,95
J25-6301,3,2,M00,71
